x,y,z
4.08625,-33.53875,-83.08125
4.08625,-33.53875,-83.08125
-18.01625,26.0575,-11.6987505
-3.5875,20.46625,-48.2825
4.97,2.49375,-70.9275
16.14375,-22.09375,-3.29
20.9825,12.66125,-69.3175
39.235,-38.255,-24.54375
-13.7025,28.90125,6.7725
-89.4075,-5.80125,-27.0725
-37.8175,13.685,-68.7575
18.48,9.6775,20.4925
-14.39375,56.91875,-40.06625
-9.6775,11.13875,-51.03875
10.885,-31.01875,-10.14125
-16.835001,12.01375,-120.77625
20.01125,-45.185,-60.50625
-0.81375,18.7775,-7.5950003
-70.32375,-5.705,-26.15375
-22.37375,-14.41125,-81.05125
-19.8625,-22.72375,-26.08375
-46.7775,-19.145,-91.13125
13.1075,17.9025,-42.14875
-16.35375,1.46125,-73.47375
7.9275002,-4.10375,-26.1275
-4.87375,-31.75375,-25.235
-5.0925,9.87875,-52.43
22.522501,-44.0125,-15.95125
62.11625,8.5925,-7.53375
3.89375,17.70125,0.052500002
-57.015,-11.43625,-36.505
15.1987505,-17.63125,-14.02625
-19.88,-14.4725,-88.3575
-4.57625,-1.60125,-25.2525
13.685,42.3675,-45.395
29.79375,-4.80375,-32.52375
26.897501,-5.9587502,-7.8925
-15.47875,10.43875,-55.37
80.80625,-10.4475,-38.08875
-6.76375,27.0375,9.80875
-75.915,11.6375,-15.2425
17.955,-22.88125,-50.54875
57.9075,-0.455,56.455
24.4475,-29.925,-48.3875
-20.72875,19.635,-58.66
-46.69875,16.5725,-66.59625
27.01125,4.4625,5.29375
-20.685,-18.06875,-40.0925
74.68125,-34.23875,-46.41
12.845,11.235,-8.40875
-22.522501,22.07625,-15.16375
-37.0825,-4.7775,-51.835
6.7375,-33.670002,-62.895
6.64125,-8.1375,5.8275
20.265,-27.93,-104.5975
-40.27625,1.7675,-81.22625
19.845,-0.4025,4.34875
-10.465,-10.36875,-35.62125
37.5375,11.71625,-12.04
-37.415,-8.6625,-40.41625
-9.9925,-19.985,-65.47625
-24.4825,-12.15375,-11.7075
0.20125,-21.60375,-88.5325
-0.37625,0.76125,-71.5575
21.428751,-33.03125,-14.8925
-26.775,10.40375,-113.155
78.56625,-3.15875,-17.43
0.35,31.85875,7.98
-66.675,7.6125,-19.10125
-38.885,2.8875,-64.3825
24.71875,15.4875,35.035
16.5725,-25.9875,-30.9925
5.5825,44.3625,-28.5425
-16.135,6.79875,-62.09
-26.880001,19.34625,-62.4575
5.88,7.97125,0.18375
10.45625,-9.26625,-29.77625
73.12375,-34.615,-50.9425
13.71125,4.8825,-11.20875
-2.2925,28.411251,-8.6975
-58.388752,-0.62125,-47.845
-24.57,-6.13375,-56.18375
13.95625,-27.83375,-25.76875
-27.195,-3.40375,-38.6575
-18.0775,-14.70875,-35.41125
34.265,7.91,-41.1425
18.865,-5.25,-8.26
-22.21625,-4.3575,-35.14
82.55625,-37.70375,-50.58375
23.21375,17.92,-0.21000001
-11.1125,30.4675,-14.02625
-29.91625,-3.19375,-50.155
-11.80375,-17.12375,-16.26625
-22.365,-15.785,-20.8425
0.39375,33.04875,-32.1825
-16.17,10.1675005,-35.8225
-41.37,15.4,-75.73125
-8.30375,-27.41375,-17.17625
-18.9175,-7.42,-53.445
26.4425,18.96125,-13.58875
9.9225,25.4275,-0.5075
-68.7575,6.64125,-29.77625
-11.05125,-14.62125,-36.5575
-6.475,-31.2375,-40.0575
-22.26,16.0125,-76.8775
42.11375,-5.39,3.7975001
15.3125,-12.97625,-24.0975
-27.48375,8.7325,-85.16375
-7.77,-29.53125,19.94125
52.255,9.2925005,-21.97125
-0.77,25.20875,5.32875
-70.25375,7.63875,-7.3325
-34.1425,4.89125,-53.75125
35.35875,1.8375,36.18125
-18.9175,-41.44875,-56.09625
-30.178751,36.0675,-37.09125
0.9625,17.43875,-72.2925
38.920002,4.75125,-91.7525
64.21625,-38.0975,-25.33125
20.405,16.49375,-19.74
-1.61,19.915,-4.48875
-76.44875,-9.66,-19.5475
-41.9475,9.12625,-74.777504
23.94875,-4.48875,22.33875
-6.74625,-18.22625,-44.0475
-48.92125,43.96,-51.2575
-26.775,-13.1425,-75.20625
27.78125,-10.80625,-52.482502
-31.1675,0.90125,-93.05625
76.055,-4.41875,-37.6425
-14.28875,-13.29125,-56.2275
-9.96625,-25.62,-23.8525
-19.285,-17.272501,-37.205
22.9775,-18.24375,-56.53375
53.7775,-5.17125,-45.0275
0.245,24.15,-6.43125
-37.14375,-7.42875,-72.1
-24.89375,-25.29625,-39.48875
-7.41125,-16.91375,-1.98625
-20.50125,-19.66125,-51.415
-4.69,-16.28375,-73.7275
-29.19,-1.015,-56.93625
23.5375,-20.86,-4.6375
23.51125,7.98,-77.6475
56.58625,-41.9475,-23.00375
56.315,13.18625,-42.35
2.59,10.535,-6.74625
-82.1625,-11.0075,-27.27375
-26.4775,-7.945,-69.055
-39.6375,-26.39875,-47.25
2.765,-0.91,-69.06375
22.4875,-8.93375,-33.1975
-7.34125,4.445,-58.70375
-7.7175,7.88375,-74.01625
12.1362505,7.25375,-47.03125
23.37125,-33.22375,-25.08625
47.39,-28.07875,-27.3525
38.35125,-3.5525,-24.4475
-33.0925,7.69125,-1.79375
10.56125,-28.525,-55.64125
-17.40375,-13.64125,-7.8575
3.395,-19.74,-123.45375
-41.04625,12.145,-11.12125
-1.085,9.3975,-63.945
-1.645,2.485,-58.2925
2.7475,-9.35375,-16.12625
17.5,4.3575,-58.59875
94.38625,-31.0275,-61.31125
-11.97,14.971251,-11.78625
13.32625,-39.43625,-61.1275
69.895,11.83875,32.99625
-16.065,-26.32875,-41.545002
-18.05125,49.455,-44.66875
3.82375,7.7525,-60.0425
18.655,-25.6025,-5.8975
1.96875,16.975,-103.7575
2.6775,-28.98875,-37.275
65.6425,-5.8275,-31.3075
-46.05125,-14.0175,-27.95625
-43.28625,-8.225,-100.03
15.75875,6.65,-50.8375
-6.1775002,8.61,-70.91875
11.06875,-0.25375,-27.06375
12.5737505,-24.92,-25.165
37.8525,10.15,-67.725
33.6525,-33.53,-11.13
66.1325,-2.42375,-28.866251
17.7625,25.05125,19.241251
-108.57,1.37375,-34.9475
-46.9525,-29.5925,-66.80625
7.35,-7.48125,-8.89
-47.92375,-25.4975,-98.7525
13.93875,-3.17625,-11.75125
-7.56875,-1.0675,-72.94875
25.66375,-29.91625,-25.13
40.88,-42.79625,-44.33625
-77.5425,3.03625,-25.9525
-27.615,-4.87375,-60.01625
5.11,-24.045,-31.78875
27.6675,1.3825,0.06125
0.0,-13.62375,-30.65125
-8.86375,45.33375,-45.395
-8.56625,-7.48125,-69.4225
-11.99625,8.3825,-51.0475
24.5,-1.925,3.15
-34.88625,-10.2375,-31.473751
15.70625,-17.605,-47.85375
-84.1225,-0.30625,-16.24
-18.585001,12.4425,-57.70625
-14.1225,-21.647501,-44.4675
21.72625,11.94375,9.54625
-8.4875,36.645,-38.36875
-20.772501,-6.0025,-69.3525
-16.94875,8.925,-65.590004
6.895,-0.77875,-18.03375
-15.995,-4.375,-97.0025
-21.1575,-6.965,-73.29875
12.39,-23.275,-35.525
-20.76375,-9.1525,-27.86875
2.03875,-7.315,-15.5575
0.245,29.47,-52.255
-9.0475,-12.7575,-69.4575
-1.575,8.39125,-46.795002
8.61875,-6.69375,-21.34125
26.71375,-30.0475,-78.23375
82.9675,-19.678751,-36.16375
-94.64,-0.052500002,-23.625
53.92625,10.7625,21.49
6.04625,-14.752501,-42.245
-20.9475,1.32125,-53.41
-41.5275,15.5925,-55.685
-2.1,-1.5925,6.90375
0.16625,2.695,-29.8375
89.2675,-32.305,-52.43875
-29.19,10.6925,-2.23125
-34.23875,-8.2775,-56.105
-4.59375,-22.2425,-50.00625
9.75625,-24.8675,-102.47125
-31.911251,30.6425,-4.62
1.1725,24.0625,-47.55625
-14.62125,9.72125,-70.4375
25.5675,-30.24,-14.9625
14.58625,24.22875,-82.6
-9.835,-39.99625,-19.1275
13.195,24.35125,-4.61125
-61.6,-5.8975,-28.37625
-22.51375,-4.08625,-66.80625
-5.845,52.7625,-43.05
-20.16875,-7.6475,-62.93
0.7875,10.91125,-42.69125
32.52375,-3.3425,0.00875
-35.65625,-20.95625,-37.73
-4.76875,1.77625,-30.65125
1.085,17.98125,-6.0025
-21.595,-28.2275,-80.7625
1.37375,35.4025,-51.065
0.4725,-0.37625,-67.22625
16.695,1.1725,-18.33125
31.3425,-0.62125,-94.57875
3.5175,-44.89625,-56.42875
73.91125,-4.7425,-31.1675
3.68375,27.74625,11.52375
-88.996254,6.51,-18.27875
-47.50375,9.82625,-68.0225
10.56125,-17.675,-45.64875
37.26625,-0.9975,44.170002
15.04125,-39.7425,-58.52
-28.595,36.18125,-17.57
-1.6537501,20.37875,-52.15875
-39.585,11.27875,-71.74125
0.09625,-23.70375,-39.45375
-25.366251,-2.5725,-47.53875
55.3175,-37.4325,-27.553751
-68.433754,-5.97625,-39.20875
-28.647501,-6.1425,-59.14125
-18.48875,-29.84625,-75.57375
4.87375,-18.13,-26.81
37.7825,-17.605,-3.68375
31.38625,-7.97125,-87.6925
-9.56375,-45.955,-35.48125
8.26,17.928751,1.82875
-63.875,-4.01625,-4.0775
-36.53125,5.39875,-65.415
-6.64125,-16.93125,-49.91
24.52625,-29.085001,-83.44
-3.73625,34.2475,-19.145
0.1225,18.06875,-54.25
-20.72875,11.9,-73.84125
17.6575,3.1675,-10.885
6.7725,-20.50125,-28.1575
29.56625,-40.25875,-18.06
57.74125,7.42,-25.05125
4.92625,20.16875,7.2625
-87.87625,-2.1,-33.83625
-46.97875,5.64375,-57.041252
12.48625,-12.3375,-34.86875
-7.735,53.01625,-35.14
-48.08125,17.6575,-60.34
3.185,5.13625,5.1625
-26.34625,-22.4,-41.92125
-10.50875,-7.91875,-25.19125
81.5325,-35.79625,-49.21875
6.08125,16.14375,-3.815
-2.49375,15.07625,-6.685
-0.70875,-24.21125,-52.94625
-17.5175,-20.57125,-16.178751
-20.20375,12.3025,-21.39375
-8.4,6.32625,-76.51
18.0425,-3.21125,-21.0
-3.73625,-4.6375,-78.00625
-18.54125,-46.4625,5.06625
76.8075,1.54,-24.115
-76.06375,10.08,-23.6075
-40.73125,-0.18375,-57.72375
10.91125,-26.7225,-40.04875
6.79,-31.955,-46.43625
14.665,12.8275,-43.11125
-19.022501,12.0925,-57.697502
-2.7825,6.86,0.7
-4.13875,-8.645,-20.685
-5.97625,-0.07875,-59.78
