x,y,z
28.0175,-80.94625,31.99875
52.3775,25.41,108.29
-51.03,4.62,-8.25125
-84.34125,94.31625,32.38375
41.0375,-44.98375,67.3925
-5.7925,-50.295002,51.63375
-31.115,-75.69625,30.07375
-21.455,-28.7,35.18375
28.630001,33.8275,84.0175
-79.14375,77.27125,35.77
-16.75625,-18.57625,30.52
46.90875,-42.595,62.11625
-6.65,-45.43875,52.15875
80.8675,21.42,-19.34625
41.0725,23.31875,76.6325
-15.1987505,31.43,-15.09375
-78.07625,83.755,28.34125
37.66,-44.695,56.77
19.4075,-42.6825,57.12
-16.397501,-65.38875,21.72625
77.4375,-1.70625,-28.39375
80.26375,-76.97375,14.595
10.745,24.9375,41.15125
-21.77875,45.15875,-3.9375
-99.91625,88.095,41.4225
-22.9775,-15.74125,39.6725
-0.525,-21.79625,59.77125
11.0775,-57.1725,53.9525
-26.94125,-72.49375,31.00125
91.28875,-80.21125,45.89375
21.35,47.8975,67.996254
-37.21375,48.57125,18.17375
-69.16875,76.405,43.68
2.45875,-14.72625,57.5575
-32.80375,-83.29125,28.8225
-3.45625,-33.81,15.54
14.58625,16.616251,-20.88625
-31.4125,62.30875,47.64375
-50.1025,-7.9975,46.4275
-44.79125,2.59,35.9625
35.28,-33.888752,61.005
8.715,-78.04125,38.1675
7.7087502,-42.46375,31.9725
5.005,21.49,66.027504
13.58875,20.116251,5.25
13.58875,20.116251,5.25
-10.3425,-33.53,38.3775
41.58875,-34.86875,58.72125
15.09375,-57.19875,33.24125
-86.835,1.4350001,27.4225
-7.1925,10.21125,8.07625
0.6825,35.875,15.365
-27.79,-21.8225,51.80875
30.73875,-43.35625,46.34
-27.36125,-66.045,55.60625
-26.38125,-26.92375,27.09
23.91375,38.01,27.317501
62.79,-44.94875,35.28
-64.54,13.09875,52.9375
-102.59375,56.7175,50.3825
-57.33875,-14.7612505,55.510002
-21.175,-40.6,21.69125
13.41375,-73.5175,43.2075
-22.19875,44.388752,9.17
-52.115,13.55375,-56.21
10.815,33.48625,5.5825
-5.11875,-3.99875,2.695
-23.93125,-12.8975,69.95625
76.67625,-52.7625,-10.3775
-22.12875,-105.0525,35.35875
74.92625,-13.57125,75.5475
56.49875,-4.38375,69.50125
-31.272501,7.245,15.085
43.98625,30.9925,41.06375
45.0275,-24.710001,2.8700001
10.8325,-53.89125,16.7475
51.02125,-61.013752,38.84125
2.5375,1.1725,62.39625
0.67375,-6.11625,37.73875
6.58875,-6.3962502,-31.38625
-49.25375,-45.08,67.97875
58.66875,-74.31375,49.665
104.7025,-4.97,132.965
-7.84,-27.0725,-58.03
-29.18125,50.09375,62.53625
-46.4625,-11.15625,34.79875
0.23625,0.0875,59.59625
-4.55875,19.74875,49.88375
156.47626,-62.39625,8.925
-43.645,46.2525,10.6575
-89.08375,-14.44625,41.3175
-10.28125,-39.8125,7.805
-30.0125,-35.91875,50.98625
7.13125,-26.39,28.0525
56.7175,-62.728752,53.99625
-3.3425,1.3475,53.12125
-16.65125,-33.99375,49.48125
49.8225,-30.4325,71.09375
22.3475,-52.31625,25.8475
51.31,-21.35875,5.8625
48.1775,-24.325,7.175
-23.33625,-7.63,52.08
-82.78375,60.34,46.1125
-107.9225,3.7275,35.97125
-1.7325,-19.32875,19.9325
12.50375,-48.78125,44.52875
2.44125,-28.8575,22.522501
-73.01875,16.59,13.76375
39.48,-57.435,50.3475
-49.13125,70.945,32.97
25.5325,-9.835,17.38625
-84.74375,78.96875,45.815
-31.40375,-8.58375,53.8125
-20.772501,-12.18,55.291252
2.28375,-37.73875,48.2475
-8.5225,-68.52125,19.5825
-23.00375,-21.41125,25.8475
-10.00125,24.52625,-32.585
24.12375,36.70625,64.715004
-70.32375,59.666252,39.48875
-58.03875,11.7425,40.013752
45.31625,-23.485,3.675
33.11,-40.55625,49.35
-19.705,-1.0325,30.07375
-43.33875,40.18875,37.56375
-92.40875,-0.0175,38.56125
-6.48375,-67.22625,50.295002
-2.61625,-29.5925,17.68375
46.4625,-65.205,43.505
-45.57,34.46625,68.20625
-113.575,65.86125,44.51125
-24.8325,-21.2975,57.5225
-13.99125,-17.64,65.56375
39.43625,-50.015,67.0775
-28.95375,-81.50625,24.535
61.48625,-29.93375,-37.96625
-38.15,19.38125,28.945
-25.68125,-11.2,34.0025
22.35625,-30.45875,45.57875
-13.25625,-37.170002,48.965
75.0925,13.83375,-17.045
162.23375,-77.525,21.41125
0.72625,9.26625,37.66
-94.2375,17.5875,36.1375
-16.9575,-18.305,26.6875
-11.3925,-41.7725,56.14
4.15625,-56.2625,19.53
-59.701252,2.94875,35.56875
40.11875,-10.0275,-25.83875
-2.8,-5.145,26.565
-8.26875,54.88,22.60125
-27.25625,-21.0525,61.13625
-8.95125,-52.17625,51.5025
8.5575,-61.67875,28.9275
-47.41625,2.93125,34.5625
52.07125,-13.4575,-18.4275
100.77375,-39.13,43.75
-33.85375,59.228752,39.0075
-23.40625,-22.60125,62.78125
-27.04625,-76.76375,37.8175
21.11375,-22.18125,22.09375
-76.545,46.27875,49.5775
-56.79625,-18.71625,33.7925
-68.845,5.215,46.41875
13.3525,-39.08625,48.8775
13.2825,-64.155,40.6525
57.925,-10.0275,-22.522501
179.87375,-87.73625,24.80625
1.60125,-40.670002,36.67125
-4.57625,-31.08,19.73125
68.845,16.35375,64.70625
44.16125,17.71875,-24.33375
-49.39375,-11.7075,53.6375
8.33,-31.9025,48.125
-66.2025,-17.1675,46.48
25.6375,-16.87875,-23.695
8.32125,-7.7175,35.14875
-16.6075,-16.6075,9.45
-64.68875,-0.70875,59.31625
13.78125,-28.70875,50.47
18.89125,-33.11875,37.45875
-27.9125,10.4125,-55.58875
90.1075,28.35,30.96625
-121.17,16.37125,11.36625
-1.5225,-17.1325,50.05875
29.14625,-49.14,64.9425
42.51625,-100.73875,66.3775
-125.79,55.8075,51.66
-34.18625,-6.58875,49.60375
-13.18625,-18.165,66.43875
29.9075,-52.43,47.7925
-16.975,-65.75625,32.19125
-35.28875,-17.43875,23.8175
54.25,20.86875,4.99625
146.7725,-81.9,51.37125
14.00875,55.53625,44.91375
-21.1225,30.96625,-4.76875
-6.51875,-27.78125,47.7575
32.55,-45.3075,37.1525
12.83625,-71.155,54.32
-49.00875,14.21875,17.5175
211.3125,-92.18125,14.88375
-6.265,32.29625,19.635
-52.45625,-5.3725,51.52
-10.6050005,-30.28375,20.2125
7.455,-34.44,38.745
6.27375,-51.6425,65.07375
27.7375,-50.79375,25.2175
-57.855,23.03875,24.491251
-49.74375,10.2025,17.2375
8.35625,9.2575,11.34
-120.37375,-33.04,23.7125
-38.94625,-31.5175,45.815
37.345,-47.95875,31.115
-28.97125,-81.725,52.98125
-26.985,-39.61125,10.43
27.58875,24.57875,9.52
38.15,4.515,68.0925
31.885,-28.848751,55.86875
-46.01625,-27.78125,22.12
34.34375,-42.84,54.670002
32.19125,-37.1175,24.43875
-33.635,18.64625,5.39875
19.3025,-47.90625,41.37875
19.3375,43.995,1.75
-94.57,64.0675,42.91875
-3.54375,-16.84375,60.71625
-10.85875,-4.9875,48.18625
0.49875,-57.25125,53.34875
-5.8275,-79.1175,19.95875
-21.56875,-30.45875,33.69625
64.0675,23.9225,-31.43
66.57,-68.565,46.025
-17.14125,19.69625,-15.04125
-20.0025,-19.69625,28.37625
-4.5675,-42.14875,51.89625
-1.3125,-73.4475,27.09
-14.90125,-24.91125,30.9925
70.37625,30.2925,-25.40125
100.2225,-106.855,26.985
33.4775,26.18875,72.0475
-19.87125,37.170002,-0.72625
-119.91,55.64125,48.02
-15.5575,-17.6225,32.3925
-23.616251,-35.28875,54.04875
-29.39125,-9.35375,36.16375
101.885,35.5425,-33.11875
21.90125,15.65375,45.99
0.27125,44.49375,4.24375
-119.34125,68.53,47.52125
48.51,-33.3025,52.57875
-15.16375,-45.96375,47.04875
-6.29125,-64.79375,35.53375
-13.71125,-3.42125,44.96625
146.06375,-115.19375,26.04
7.51625,-6.7025,39.55
53.24375,-33.99375,58.23125
-37.8875,-59.68375,50.085
6.23875,-56.0875,54.03125
-0.00875,5.74875,37.24875
-18.725,69.20375,7.945
-63.166252,-3.35125,51.8875
-32.48875,-8.04125,56.74375
50.75875,-46.357502,70.105
-19.74875,-83.99125,35.875
59.0275,40.85375,45.0275
1.6275,14.27125,62.22125
153.1775,-29.89,52.15
31.8325,30.1525,-50.98625
-61.17125,-9.38875,33.7225
-29.32125,-25.99625,33.4075
-10.36,-27.72875,48.50125
8.51375,-61.215,55.335
16.275,-56.09625,26.22375
22.53125,-8.12875,10.85875
