x,y,z
0.751764,-0.203069,0.732488
0.721447,0.392108,0.865651
-0.07442,0.139568,-0.479094
-0.45933,-0.101443,-0.083936
-0.24912399,-0.128466,0.039832998
-0.331779,-1.331386,1.9986039
0.784521,0.480863,1.582584
0.784521,0.480863,1.582584
0.469517,0.500932,0.42998898
-0.33287698,0.018178,-0.033671997
-0.316163,-0.412848,0.16866499
-0.86534595,6.1E-5,0.897676
-0.973987,-1.708488,1.803892
1.114165,-0.043066,0.726022
0.924028,0.933361,1.096231
0.04087,-0.184037,0.196298
-0.087169,-0.094489,0.17171499
-0.729011,0.086315,0.153659
-0.893223,0.89090496,1.324981
-0.35685,0.30268198,1.676402
0.278648,-1.286978,1.9986039
0.236985,-0.697352,1.3716459
0.56296897,-0.657946,1.089704
0.71199197,0.676124,0.794647
-0.107726,-0.34782198,-0.25754198
-1.30357,0.825269,1.4632679
-0.738832,-0.237168,1.9986039
-0.397171,0.56461596,0.43072098
-0.432856,-0.16653,-0.017324
1.473577,-0.232959,1.306315
1.590026,-0.845582,1.396412
-1.426607,0.251015,1.3410239
-0.94184,0.17202,-1.930833
0.450973,-0.90517896,0.068197995
-0.96691096,0.462014,1.9986039
0.0915,0.18513499,0.60512
0.193919,-0.20343499,-0.317444
0.708515,-0.446215,1.291248
-0.403454,0.187453,1.9986039
0.028243,0.067526996,0.629581
-0.195688,0.532408,-0.13603
0.391803,-0.371795,1.199382
-0.878156,-0.274683,1.887401
-1.848544,-0.876448,0.872056
-1.780041,-0.819779,0.874618
0.56534797,-0.399184,1.454911
0.749141,0.322263,0.70943
0.106566995,-0.072285,0.245342
-0.624457,0.11468,0.859795
-1.319674,0.776591,1.223599
1.9986039,-0.542656,1.9986039
1.095072,-0.439322,1.1044049
0.405955,-0.34410098,0.600362
0.49452698,0.41162798,0.592493
-0.131394,0.202398,-0.256993
-0.386069,-0.49794298,-0.016409
-0.714127,1.115934,1.9986039
0.86437,-0.35685,1.5673339
0.045628,0.535153,0.025803
-0.278343,-0.027571999,-0.019032
0.022936,-0.519903,0.13786
-0.552172,0.904569,1.1308789
0.264801,-1.2423869,1.9986039
-0.77445596,-0.963129,1.936628
0.925797,-1.0990369,1.258064
0.348249,-0.23332499,0.721142
0.561627,1.008513,0.886635
-0.14572899,0.019032,-0.223443
-0.502701,-0.74633497,0.07869
-0.468175,0.811239,1.237873
-0.344955,1.120997,1.911557
-0.630252,-1.1070889,1.9986039
-0.36038798,-0.524478,1.3246759
0.523624,-0.732488,1.252452
0.63684,0.206424,0.820084
0.221674,0.374601,0.302377
-0.119743,-0.22094199,-0.327936
-0.307196,0.016653,0.00122
-0.521367,-0.190869,-0.15591599
-0.57278997,0.983076,1.01687
-0.921893,-1.6285169,1.9986039
0.509533,-0.461709,0.296704
-0.756705,0.134261,0.621224
-0.438285,0.41571498,1.43838
0.545218,-1.6082649,1.9986039
-0.693387,-1.049566,1.9986039
1.009855,-0.695217,0.837408
0.137738,-0.45920798,0.427427
-0.230397,0.057584,-0.007747
-0.614636,-0.190991,0.028121
-0.095892,0.065453,1.9986039
-0.449265,-0.460611,1.9986039
-0.176778,-0.448045,0.92537
0.69174,0.191967,1.308206
0.83557796,0.535153,0.071614
-0.22082,-0.299388,-0.152561
-0.390705,-0.209535,0.25687099
0.164456,0.59615296,1.9986039
-1.151863,-0.967826,1.9986039
1.191147,-0.15616,0.796538
-0.003355,0.106018,0.221491
-0.422059,0.020008,0.053253
-1.1647949,-0.15189,1.266055
0.915061,-0.377285,1.9986039
-0.38076198,-1.150704,1.5034059
0.47336,-0.54558396,0.34647998
1.098915,0.78427696,0.913109
-0.21167,0.06527,0.058376998
-0.188429,-0.288042,0.186233
-0.781044,0.34678498,0.727669
-0.218258,1.352248,1.3813449
-0.356484,-1.184071,1.9520609
0.33562198,-0.58498996,0.761097
1.647915,0.87596,1.005524
-0.051239997,-0.099552,-0.155123
-0.36514598,-0.178364,0.131516
-0.948062,0.527955,1.080737
-0.76420796,0.056851998,1.744905
0.332633,-1.122461,1.9986039
0.716079,-0.682529,0.435479
1.294786,0.629581,1.061644
-0.437187,-0.34410098,0.07747
-0.162138,0.93574,1.590453
-0.225822,-0.670085,1.0719529
0.969351,-0.271877,1.021079
0.40180698,0.690459,0.216062
-0.124501,0.114924,-0.225273
-0.269986,-0.115534,0.066124
-0.927017,1.016748,1.6897609
