x,y,z
0.40726,0.1526,-0.50442004
0.35308,0.07294,-0.5215
0.30786002,0.095340006,-0.52346003
0.29554,0.11186,-0.52346003
0.32536,0.060480002,-0.51632
0.32802,0.05096,-0.50092
0.27174002,0.03654,-0.49042
0.26978,0.05474,-0.49448
0.25074002,0.074480005,-0.48958
0.27034,0.07574,-0.48790002
0.28378,0.05418,-0.48776
0.2779,0.01792,-0.48552
0.25522,0.016800001,-0.47936
0.20622,0.063420005,-0.46186
0.20286001,0.03472,-0.46074
0.1883,0.096880004,-0.44226
0.19264,0.030100001,-0.42560002
0.18452,0.04732,-0.42364
0.16324,0.0763,-0.40838
0.16954,0.056700002,-0.41244
0.14728001,0.11732,-0.40656
0.14616,0.15302001,-0.42126
0.15246001,0.1596,-0.43498
0.17052001,0.12488,-0.44436002
0.1715,0.090160005,-0.44604
0.14672,0.14098,-0.44758
0.12684001,0.13496001,-0.44436002
0.1197,0.12432,-0.44968
0.1176,0.12054,-0.44534
0.09436,0.18592,-0.42406002
0.102060005,0.18508,-0.43722
0.11494,0.17276001,-0.44030002
0.13888,0.12166,-0.44548002
0.13734001,0.12964,-0.44086
0.12376,0.1568,-0.43414
0.114240006,0.15428,-0.42434
0.09212,0.17598,-0.41762
0.09646,0.14966,-0.41426
0.077,0.19866,-0.39872
0.1043,0.1876,-0.42224002
0.09604,0.20846,-0.38542002
0.1106,0.21686001,-0.37744
0.10024,0.26334,-0.3528
0.117740005,0.27594,-0.36246002
0.12810001,0.28350002,-0.3836
0.16674,0.26194,-0.40838
0.14854,0.25998,-0.42014
0.13034001,0.27944002,-0.40432
0.13398,0.28924,-0.41188002
0.117180005,0.33376002,-0.3962
0.13566001,0.2947,-0.41426
0.16086,0.28882,-0.43400002
0.15722,0.27916,-0.42742002
0.14938,0.2947,-0.40698
0.13790001,0.30366,-0.40796
0.13356,0.32914,-0.36092
0.13986,0.36862,-0.34454
0.20454,0.36484,-0.3836
0.20818001,0.34538,-0.38458002
0.21308,0.35812002,-0.38514
0.21126,0.37058002,-0.36862
0.21000001,0.40194002,-0.34888002
0.21434,0.40768,-0.34216002
0.27342,0.41706002,-0.37772
0.28266,0.39130002,-0.3969
0.2863,0.38668,-0.40096
0.27468002,0.38878,-0.40908
0.26558,0.39536002,-0.41328
0.26866,0.39788002,-0.40334
0.25816,0.44268,-0.36988002
0.27216,0.42686,-0.37072
0.32998002,0.38038,-0.39998
0.3353,0.37898,-0.3941
0.32102,0.36022002,-0.39452
0.31640002,0.35476002,-0.39116
0.33194,0.3731,-0.37870002
0.3283,0.38668,-0.3563
0.34734002,0.38206002,-0.36624002
0.39326,0.31934002,-0.39914
0.38136002,0.31206,-0.40488002
0.38486,0.32942,-0.40208
0.40488002,0.3332,-0.39326
0.43806002,0.31024,-0.39886
0.44352,0.28322,-0.41188002
0.44632,0.27524,-0.41622
0.43904,0.26894,-0.41496
0.42504,0.27468002,-0.42182
0.43162,0.28574002,-0.42196003
0.46648002,0.2422,-0.42826
0.43708003,0.20930001,-0.44646
0.42462,0.27832,-0.42518002
0.43022,0.2646,-0.41902
0.46116,0.20342,-0.43134
0.45892,0.17262,-0.44576
0.43008,0.168,-0.45388
0.43386,0.18200001,-0.44814003
0.42476,0.21994,-0.448
0.42588,0.21280001,-0.44506
0.46508002,0.15232,-0.4515
0.45584002,0.114800006,-0.46368
0.45514002,0.12404,-0.46466002
0.43582,0.10486,-0.46984002
0.41706002,0.16674,-0.4718
0.44926003,0.15848,-0.47138003
0.42966002,0.0952,-0.48748
0.40978003,0.112280004,-0.50064003
0.38444,0.078260005,-0.504
0.37422,0.1246,-0.50596
0.39046,0.07028,-0.50106
0.37744,0.05418,-0.49952
0.35756,0.0546,-0.50834
0.33698002,0.04424,-0.50834
0.30856,0.04732,-0.49756002
0.31206,0.028,-0.49028
0.30282,0.07784,-0.49616
0.2947,0.07686,-0.50176
0.30254,0.0763,-0.50456
0.32802,0.024220001,-0.47824
0.31122002,-0.014140001,-0.48524
0.28980002,0.01162,-0.4837
0.2247,0.011340001,-0.47656003
0.22680001,0.0511,-0.48188
0.231,0.06328,-0.47614002
0.25116,0.03892,-0.47978002
0.23044,0.0147,-0.45934
0.21602,0.0056000003,-0.45948002
0.19124,0.026320001,-0.44394
0.16520001,0.02352,-0.43918002
0.15596001,0.0294,-0.41874
0.1491,0.082040004,-0.38472
0.1673,0.10304,-0.39844
0.20524001,0.07896,-0.42322
0.19964,0.05992,-0.43316
0.18354,0.075600006,-0.42700002
0.16142,0.08274,-0.42602003
0.12558,0.0763,-0.42084002
0.123900004,0.086100005,-0.41916
0.12894,0.120120004,-0.42742002
0.124180004,0.1561,-0.42322
0.1505,0.13538,-0.44702002
0.124460004,0.12348,-0.44492
0.10822,0.16156,-0.43694
0.095340006,0.14336,-0.43652
0.09968,0.15358001,-0.43582
0.0973,0.19894001,-0.41622
0.11354,0.1869,-0.43274
0.13846001,0.1463,-0.44338
0.13356,0.15442,-0.43582
0.124180004,0.18648,-0.4305
0.10948,0.18354,-0.42224002
0.085540004,0.18886,-0.40978003
0.0868,0.1918,-0.4144
0.08596,0.20846,-0.39844
0.0854,0.23380001,-0.38682002
0.13846001,0.21154,-0.40488002
0.13888,0.21686001,-0.4039
0.124740005,0.22274001,-0.39676002
0.116620004,0.23646,-0.39564002
0.12502,0.25466,-0.40516
0.12572001,0.26194,-0.39088002
0.122360006,0.29512,-0.38892
0.13272001,0.29372,-0.39634
0.15204,0.28336,-0.41762
0.16408001,0.25480002,-0.4284
0.15778,0.27916,-0.43358
0.114800006,0.26278,-0.43204
0.12572001,0.28728,-0.43624002
0.10724001,0.32788,-0.40446
0.114240006,0.32634002,-0.3948
0.1435,0.31304002,-0.41622
0.17136,0.287,-0.41594002
0.17220001,0.3185,-0.40978003
0.15764001,0.32508,-0.39424002
0.15498,0.31794,-0.38444
0.16688001,0.35896,-0.35602
0.1701,0.37856,-0.35014
0.23632,0.34888002,-0.38444
0.23912,0.35896,-0.37702
0.23002,0.36008,-0.37604
0.23198001,0.3563,-0.36736
0.25942,0.42546,-0.35000002
0.2877,0.3752,-0.38612002
0.29078,0.35924,-0.39256
0.29946,0.37268,-0.39522
0.29008,0.37800002,-0.39396
0.27650002,0.35644,-0.39872
0.29456002,0.40712002,-0.37212002
0.28784,0.40544,-0.3535
0.3052,0.40936002,-0.35434002
0.34174,0.38346002,-0.37338
0.34748,0.35882002,-0.42588
0.34776002,0.3486,-0.40208
0.34552002,0.32326,-0.40068
0.3402,0.34398,-0.40026
0.34664002,0.35798,-0.3864
