x,y,z
0.31864,0.0161,-0.47082
0.31108,0.0196,-0.47418
0.31514,0.00644,-0.46634
0.32214,-0.02226,-0.46004
0.33656,-0.04816,-0.45472002
0.34146002,-0.04242,-0.45990002
0.35924,-0.02352,-0.45724002
0.35434002,-0.02786,-0.45920002
0.35434002,-0.02506,-0.45962
0.35392,-0.03654,-0.45598
0.34118,-0.040880002,-0.45598
0.33782002,-0.03906,-0.45682
0.33586,-0.010360001,-0.46326002
0.3423,0.01162,-0.46648002
0.35462,0.01162,-0.4557
0.36526,0.0217,-0.46102002
0.36484,0.014140001,-0.45388
0.36470002,0.01596,-0.45164
0.37296,0.01834,-0.4585
0.36988002,0.03192,-0.45990002
0.36232,0.03948,-0.46424
0.36288002,0.024220001,-0.46102002
0.36918002,0.008400001,-0.4564
0.39228,-0.0105,-0.43876
0.40824002,-1.4E-4,-0.43834
0.4088,-0.014420001,-0.43638
0.40418002,-0.01288,-0.43932
0.4011,-0.01778,-0.44324002
0.40698,0.02604,-0.44296002
0.41552,0.015400001,-0.4417
0.42378002,0.02352,-0.44296002
0.43400002,0.03458,-0.43778002
0.43134,0.04284,-0.44268
0.43736002,0.0511,-0.43834
0.44492,0.075040005,-0.43162
0.43904,0.086940005,-0.44268
0.4291,0.09086,-0.45164
0.42392,0.08302,-0.44996002
0.43582,0.081480004,-0.44646
0.45360002,0.05124,-0.44268
0.46172002,0.06272,-0.4424
0.46578002,0.079100005,-0.43358
0.46942002,0.05894,-0.4368
0.47278002,0.05978,-0.43428
0.46620002,0.048720002,-0.43064
0.47012,0.05852,-0.44212002
0.45290002,0.06174,-0.44772002
0.44646,0.09268,-0.44562
0.44576,0.097720005,-0.45276
0.45486,0.10948,-0.44352
0.45234,0.10752,-0.44464
0.46466002,0.1211,-0.4347
0.47026002,0.1302,-0.43778002
0.4634,0.15540001,-0.44506
0.45626003,0.17136,-0.44422
0.44114003,0.17808,-0.44562
0.45542002,0.1295,-0.4438
0.46144003,0.14798,-0.44492
0.45948002,0.13958,-0.44954002
0.45486,0.12292001,-0.44422
0.44590002,0.12698,-0.4508
0.43778002,0.14812,-0.45066002
0.43372002,0.13412,-0.45444
0.42546,0.16058001,-0.4501
0.42644,0.17682001,-0.45514002
0.44184002,0.18158,-0.44982
0.44828,0.18144001,-0.44492
0.44842002,0.19418001,-0.44198
0.44562,0.19628,-0.43666002
0.44212002,0.20272,-0.44016
0.43232,0.21644,-0.44898
0.42826,0.22526,-0.43638
0.4011,0.24444,-0.44268
0.40558,0.2387,-0.44632
0.40432,0.23464,-0.44464
0.40978003,0.1967,-0.45528
0.41328,0.21854001,-0.44674
0.41062,0.23394,-0.44660002
0.40712002,0.2177,-0.45388
0.40208,0.21644,-0.45822
0.39592,0.21434,-0.45962
0.37492,0.24584001,-0.45108002
0.37268,0.25816,-0.44646
0.37898,0.25732002,-0.44954002
0.39452,0.27146,-0.44758
0.38682002,0.2793,-0.44408002
0.37982002,0.28266,-0.44142002
0.3682,0.29414,-0.4424
0.34426,0.2863,-0.4487
0.34384,0.27692002,-0.4564
0.35196,0.25298,-0.46858
0.35532,0.25522,-0.45262
0.34216002,0.2534,-0.45724002
0.34202,0.26292,-0.45402002
0.3339,0.24416001,-0.46158
0.32102,0.24024001,-0.46158
0.29848,0.25032002,-0.46046
0.29274002,0.29106,-0.4515
0.2933,0.29064,-0.44338
0.29498002,0.28518,-0.44366002
0.30562,0.30072,-0.4445
0.3059,0.28882,-0.44534
0.30072,0.31318,-0.42658
0.28546,0.32242,-0.42182
0.2527,0.32172,-0.41888002
0.25508,0.30982,-0.41594002
0.25858,0.2779,-0.43764
0.25606,0.28210002,-0.44002002
0.26054,0.2681,-0.441
0.2674,0.273,-0.44982
0.26208,0.28280002,-0.44646
0.259,0.27608,-0.44142002
0.2541,0.25774002,-0.44156
0.23478001,0.26922,-0.44716
0.2205,0.25886,-0.45108002
0.22092001,0.27076,-0.441
0.2086,0.28952,-0.42378002
0.20958,0.29722002,-0.42518002
0.21280001,0.29316002,-0.42574
0.2149,0.29596,-0.43162
0.21868001,0.29610002,-0.43232
0.20482,0.30058,-0.42532
0.20538001,0.3122,-0.42294002
0.20244001,0.31934002,-0.42154002
0.18326001,0.31612,-0.41272002
0.16156,0.3122,-0.41972002
0.16758001,0.29568002,-0.41832
0.17052001,0.26628,-0.43232
0.17276001,0.25676,-0.44212002
0.1708,0.22554001,-0.43904
0.17458001,0.24934001,-0.44786
0.17346,0.2345,-0.44576
0.16408001,0.24360001,-0.44086
0.16702001,0.2275,-0.45248002
0.16520001,0.22652,-0.45514002
0.15988,0.21644,-0.45948002
0.15806,0.19894001,-0.45374
0.14112,0.18620001,-0.44422
0.13706,0.19768001,-0.44226
0.1288,0.22442001,-0.43400002
0.13076,0.22358,-0.42798
0.13804,0.21350001,-0.43890002
0.13664,0.22274001,-0.44086
0.13244,0.22666001,-0.43512002
0.124740005,0.22848001,-0.43344
0.1127,0.24178001,-0.42028
0.09408,0.21658,-0.42742002
0.10038,0.19082001,-0.43372002
0.10514,0.17206,-0.43736002
0.1092,0.16576001,-0.43946
0.11298,0.1701,-0.441
0.11326,0.17220001,-0.441
0.11326,0.1463,-0.4515
0.117740005,0.13916,-0.43946
0.11172,0.13944,-0.43932
0.10542,0.13090001,-0.43624002
0.09226,0.14490001,-0.4354
0.086940005,0.14798,-0.42826
0.08484,0.16422,-0.42854002
0.08414,0.16674,-0.42756
0.08484,0.1813,-0.43246
0.090160005,0.17892,-0.42854002
0.10486,0.17836,-0.4354
0.10346001,0.1743,-0.441
0.105840005,0.18368,-0.44072002
0.105560005,0.1876,-0.43106002
0.1057,0.16912,-0.43708003
0.1071,0.17304,-0.43316
0.10038,0.18508,-0.43372002
0.081760004,0.1701,-0.42084002
0.08778,0.15540001,-0.42434
0.10248,0.117460005,-0.44730002
0.109620005,0.12614,-0.44632
0.11382,0.120400004,-0.44926003
0.10766,0.13272001,-0.45262
0.10388,0.103180006,-0.44618002
0.10682,0.10304,-0.44716
0.10738,0.08708,-0.45262
0.110460006,0.08498,-0.44996002
0.09898,0.082600005,-0.441
0.08834,0.09184,-0.43484002
0.0882,0.10836,-0.44562
0.08904,0.11032,-0.44156
0.097160004,0.10444,-0.44758
0.10374,0.10542,-0.44646
0.1078,0.10836,-0.45402002
0.108500004,0.116340004,-0.44716
0.11130001,0.12166,-0.44730002
0.11032,0.12404,-0.44156
0.086660005,0.11382,-0.43862
0.0938,0.1071,-0.43708003
0.10486,0.07028,-0.4431
0.11788,0.07182,-0.44548002
0.13104,0.0539,-0.45346
0.13888,0.028700002,-0.45598
0.1386,0.0112000005,-0.45514002
0.14462,0.02198,-0.45822
0.14504,0.0015400001,-0.45038
0.13678001,-0.01484,-0.44716
0.13678001,-0.01484,-0.44716
0.12740001,-0.01722,-0.43512002
