x,y,z
-0.10736,-0.481412,1.2504389
-0.034953,-0.326655,1.070123
0.120109,-0.171959,0.963678
0.010126,-0.077286996,0.880535
0.041419,-0.034038,0.845643
-0.15933199,-0.042029,0.890844
0.239486,-0.36343798,1.14253
-0.022021,-0.264191,1.1064789
0.016286999,-0.120901994,1.028033
-0.03111,-0.094489,1.004243
0.055815,0.070699,0.873154
0.052338,-0.157502,0.899872
0.060146,0.267912,1.183339
-0.135359,0.027449999,1.221525
0.001891,-0.19495599,1.092693
-0.038613,-0.281759,0.979721
0.037393,-0.150243,0.877485
-0.114618994,-0.251381,0.918782
-0.09455,-0.325252,0.935557
-0.03782,-0.062402997,1.036085
-0.060450997,-0.065453,1.127951
-0.060939,-0.200446,1.024861
0.051544998,-0.137738,0.919941
0.034892,-0.019093,0.90621597
0.039772,0.019276,0.975329
-0.22978699,-0.318847,1.174616
0.047946,-0.18629399,1.047919
0.010614,-0.084607,0.952393
-0.018971,-0.13182099,0.856196
0.240218,-0.235948,1.148142
-0.018178,-0.124074,1.073478
0.025925,-0.062464,1.031144
-0.008417999,0.011956,0.887855
0.070576996,-0.103333995,0.793305
-0.024339,0.001952,1.073539
-0.016226,-0.17494799,1.094523
-0.032513,-0.368623,0.958371
-0.01464,-0.214232,0.878461
-0.156709,-0.159576,0.87797296
-0.184403,-0.239242,0.918538
0.086742,0.046664998,1.154852
-0.016774999,0.013115,1.165344
0.037515,-0.1037,1.073661
-0.228811,-0.093208,0.932751
-0.054961,-0.202032,0.856196
0.057584,-0.045810997,0.89877397
0.007503,-0.016165,1.015223
-0.09455,-0.103943996,1.093364
-0.162565,-0.152988,1.0725629
-0.200873,-0.320555,1.181814
-0.061182998,-0.207766,1.1153849
0.030134,-0.104127,0.98313695
-0.035258,0.030438999,0.86803
-0.011468,-0.106810994,0.961177
0.105347,-0.241743,1.11508
-0.034831,-0.14524099,1.05713
-0.020313,-0.003233,0.900848
-0.058743,0.016409,0.998997
-0.013664,0.093391,0.873703
0.034404,-0.239059,0.966362
-0.098637,0.052399,1.199382
-0.013785999,-0.410713,0.963861
-0.02684,-0.299022,0.900055
-0.120353,-0.270047,0.840397
0.076555,-0.036722,1.151192
-0.002318,-0.107482,1.133197
-0.027998999,-0.022387,0.957151
-0.072955996,-0.091194995,0.90249497
-0.071003996,-0.081313,0.863455
-0.041968,-0.59316397,1.138199
0.026291,-0.155733,1.08153
-0.017507,0.001586,0.870165
-0.19032,0.030865999,0.830698
0.043431997,-0.154879,0.877119
0.056973998,-0.319457,1.0826889
-0.098087996,-0.186233,1.080798
-0.13481,-0.172142,1.048224
-0.072834,-0.044896,0.948977
-0.044103,0.042273,0.95404
-0.017141,-0.067770995,0.84259295
-0.132126,0.106079,1.218048
-0.132736,-0.231678,1.10227
-0.037575997,-0.39955,0.956907
-0.086132,-0.27413398,0.916098
-0.068991,-0.158905,1.03334
0.055875998,-0.024643999,1.135881
0.0061609996,-0.177266,1.065792
-0.066368,-0.118095994,0.931836
0.074176,-0.090096995,0.912133
-0.021715999,-0.128527,1.106845
-0.279685,-0.42834198,1.1054419
-0.115595,-0.431636,1.049444
0.060939,-0.065453,1.020896
-0.008845,-0.029829,0.965081
-0.0915,0.123586,0.84106797
-0.122853994,-0.041663,0.920734
-0.041663,-0.201849,1.09556
-0.043615,-0.027328,1.058838
-0.006527,-0.052155,0.88004696
0.012871,-0.075945,0.889807
-0.178242,-0.100223,1.1197159
-0.232349,0.104249,1.189134
0.063195996,-0.35807,0.968741
-0.167201,-0.262117,0.93610597
0.12535499,0.020008,1.123681
-0.030195,-0.14152,0.957029
0.034831,-0.079361,0.888404
0.086254,-0.038918,0.973865
-0.074969,-0.15829499,1.028277
-0.234301,-0.43816298,1.053165
-0.105347,-0.49757698,1.1027579
-0.121573,-0.045018,0.862479
0.17568,-0.243085,1.1182519
-0.020557,-0.040199,1.060485
0.016774999,-0.122365996,0.96624
-0.068503,0.031659,0.905545
-0.079238996,0.062586,0.842837
-0.113643,-0.112911,1.086349
-0.225578,0.27956298,1.188707
-0.14761999,-0.39161998,1.09007
-0.128283,-0.310612,0.93086
-0.16951899,-0.14274,0.872544
-0.011102,-0.051728,0.988261
0.013176,-0.083386995,1.025776
-0.039711,-0.012017,1.010526
-0.052216,-0.19093,0.944219
0.0129929995,-0.070699,1.1012939
-0.35764298,-0.49757698,1.130574
-0.026718,-0.50660497,1.0175409
0.069662,0.042517,1.014003
-0.086498,0.058925997,0.998631
-0.062647,0.078934,0.89566296
-0.125721,0.002135,0.89999396
0.15981999,-0.23674099,1.037854
-0.052642997,-0.257908,1.041392
-0.043736998,-0.074907996,0.975268
-0.053069998,-0.497821,0.99917996
-0.083997,-0.322507,0.92927396
-0.11102,-0.211731,0.904813
0.138531,0.085521996,1.092998
-0.015738,-0.109372996,0.934825
0.013603,-0.133834,1.072929
-0.008479,0.015006,1.004243
-0.02806,0.084912,0.85418296
-0.164151,-0.050325,0.90768
0.261629,-0.29585,1.076345
-0.002623,-0.259189,1.0365729
0.013176,-0.040443,1.0483459
-0.032025,-0.015677,0.948245
-0.030805,0.257054,1.17608
-0.168238,-0.036844,1.16266
0.011224,-0.377773,1.067561
-0.160918,-0.180316,0.873337
-0.099002995,-0.077409,0.91768396
-0.021899,-0.166713,1.0895209
-0.16610299,-0.19989699,1.072197
-0.001647,-0.140422,1.0280939
-0.024461,-0.018422,0.93702096
-6.71E-4,0.066795,0.846619
-0.096868,-0.036477998,0.96807
0.040992,-0.317017,1.158695
-0.021654999,-0.141459,1.063352
-0.072773,-0.021411,1.0160769
-0.031415,0.032086,0.868335
0.024278,-0.161101,0.886391
-0.071492,0.238693,1.0260199
-0.293776,-0.025803,1.148081
-0.04697,-0.360693,1.148142
-0.083631,-0.348371,1.037427
-0.100528,-0.278648,0.912743
0.144997,0.078995,1.006927
0.0076249996,-0.041602,0.983076
-0.079605,-0.037026998,0.92421097
0.014823,-0.251564,1.067866
-0.13401699,-0.17952299,1.117886
-0.086437,-0.408517,1.073844
-0.042639,0.092171,0.904569
-0.023363,-0.051117998,0.82740396
-0.146888,-0.090219,0.892308
0.166591,-0.34099,1.1213629
0.012871,-0.21106,1.065243
-0.076738,-0.088328,1.067988
-0.021166999,-0.00671,0.93000597
-0.109372996,-0.006466,0.885903
-0.054534,0.028486999,1.1174589
-0.185257,0.172691,1.182851
-0.185257,0.172691,1.182851
-0.180987,-0.23332499,0.919392
-0.076799,-0.128039,0.987529
0.132126,0.006954,1.075979
-0.070576996,-0.067526996,0.965691
-0.048373,-0.121207,1.009001
-0.158234,-0.196359,1.11447
-0.069478996,-0.212646,1.008574
0.029158,-0.100894,0.96855795
4.644993E-38,-2.24821223E16,3.66059884E18
-0.041846,-0.044164,1.022543
-0.073505,-0.167079,1.032181
-0.19294299,0.210694,1.233542
-0.17812,-0.132858,1.110993
-0.140849,-0.18629399,0.85491496
-0.060755998,-0.060085,0.923723
0.164456,0.084607,1.085739
-0.00915,-0.049592998,0.912682
0.0066489996,-0.160125,1.065243
-0.16781099,-0.251808,1.029863
-0.091439,-0.39674398,1.186145
-8.54E-4,0.068503,0.898896
-0.054107,0.002562,0.872422
0.127368,-0.324215,1.028521
-0.019276,-0.117791,1.073722
-0.008417999,-0.057400998,0.99722797
-0.029219,-0.003111,0.952698
-0.018726999,-0.19770099,0.95526
-0.016958,-0.335378,1.06445
-0.083692,-0.320067,0.92780995
-0.133407,-0.233874,0.847412
-0.161894,-0.18580599,0.906033
0.045872,-0.23759499,0.996679
-0.113338,-0.086619996,1.076101
-0.141459,-0.310734,1.145275
-0.157014,-0.419375,1.159549
-0.038735,0.002928,1.112152
0.023973,0.04087,1.0148569
-0.056791,-0.02806,0.862601
-0.112362,-0.071736,0.81477696
0.146705,-0.211487,0.974597
0.038491,0.049287997,1.041453
-0.006283,-0.110532,0.996252
-0.135237,-0.025132,1.162782
-0.027510999,-0.341478,1.07726
-0.116570994,-0.339465,0.929091
