x,y,z
9.03,-12.2325,23.5025
28.72625,0.74375,24.84125
29.575,0.7,25.62
11.96125,8.39125,21.53375
-1.63625,10.42125,20.125
-1.085,8.93375,22.14625
-0.07875,-18.025,19.71375
4.26125,-6.74625,16.52
8.02375,-2.09125,10.71
12.45125,-9.70375,15.7675
-12.24125,-29.995,7.91
-26.50375,-3.2725,5.88
-16.72125,3.01875,12.20625
-13.46625,9.87875,20.0725
4.05125,-1.68875,17.29875
-4.66375,-9.275,15.5925
-3.6225,11.76875,18.90875
-13.4575,-7.875,11.41
-7.49875,-22.1025,15.49625
16.6775,-2.05625,25.13875
23.87,2.16125,15.47
10.35125,9.7300005,23.31875
-0.0875,10.78875,19.53
2.16125,-4.515,18.90875
0.93625003,-5.9587502,11.725
4.76,-2.6512501,12.3725
10.42125,-7.98,17.36
-0.6825,-15.37375,14.8225
-19.03125,-43.14625,-3.91125
-28.9275,-12.60875,-4.8650002
-26.46875,4.3925,10.4825
-13.86875,6.0375,13.1775
-8.88125,15.627501,13.2300005
-11.935,18.27,8.67125
2.61625,8.86375,13.5975
4.45375,-12.20625,15.4525
-4.5675,-3.2025,19.76625
-5.73125,-3.115,25.05125
-5.25,-20.2825,14.44625
17.33375,-10.1675005,25.725
26.6175,2.8700001,15.575
25.59375,2.14375,17.19375
9.625,6.685,26.73125
-3.71,7.72625,26.83625
-0.6125,-5.8625,30.2225
4.48,0.945,8.68875
-19.022501,-37.42375,4.69
-23.205,-21.16625,-6.825
-18.94375,-2.45875,7.42875
-18.515,-1.4175,5.3025002
-12.03125,6.7025,11.3225
-20.30875,20.74625,10.0975
6.69375,-1.1725,12.25
-3.08,-0.65625,12.60875
-9.695,-1.75875,12.27625
2.2575,4.2525,16.0125
-7.67375,-3.70125,12.5475
-18.147501,-29.7325,11.78625
-2.94875,-16.91375,27.29125
19.32,-4.2087502,21.27125
31.0275,2.28375,24.3425
14.90125,5.145,16.65125
0.49875,9.12625,17.82375
-6.7200003,-6.99125,15.11125
11.445,-0.5075,7.315
11.935,0.77875,1.7325
19.8275,-0.83125,11.57625
0.91875,-6.0025,9.91375
0.49875,-9.625,8.65375
-12.94125,-22.715,-4.9525
-17.71875,-20.37,-15.12
-24.4475,-1.91625,-3.4825
-19.15375,-3.89375,-3.6925
-7.21875,15.04125,7.07
2.9575,-10.64875,11.59375
-5.18875,-7.14,12.6175
-13.0725,-0.875,13.2475
-15.58375,3.73625,6.85125
-0.53375,-3.57,4.50625
-0.67375,-13.39625,4.40125
4.06875,-12.31125,16.73875
29.155,3.675,9.35375
23.45875,1.37375,16.5025
9.8175,-1.12875,10.96375
0.945,-1.4350001,1.33
-4.34,-4.8125,5.6525
-2.8700001,-8.32125,9.5025
-15.11125,-3.535,1.58375
-9.975,-0.77,-0.25375
-10.815,5.50375,6.81625
-13.475,17.61375,8.09375
7.0,5.13625,9.17
-0.6825,-0.525,5.6175
0.3325,-4.1825,4.1475
-11.9525,-0.9975,3.03625
-15.11125,0.95375,4.61125
0.23625,4.78625,9.91375
-1.33,-6.97375,4.03375
4.05125,-12.0225,29.295
23.84375,-2.03875,22.303751
23.765,-0.74375,23.42375
6.0375,7.42,17.01
-0.23625,6.2475,16.0825
0.49,-11.865,18.83
3.77125,-8.07625,15.44375
5.845,-2.63375,12.9325
-1.51375,-11.0075,14.1050005
-8.575,-16.6425,4.17375
-28.9975,-30.9575,-15.39125
-13.7725,-0.91,10.50875
-5.25875,3.70125,10.955
-11.92625,14.81375,17.10625
4.99625,-5.7400002,18.34875
-3.2725,-16.695,16.28375
-13.67625,-7.28875,17.2025
-14.60375,1.32125,18.6725
-17.35125,5.64375,14.9625
-3.4475,11.38375,16.9575
-2.59875,-8.6275,15.3125
-1.58375,-13.08125,15.1725
11.2875,3.15875,16.7475
5.565,1.07625,20.16
6.11625,-1.75875,10.7275
5.85375,-20.8775,11.165
0.83125,-8.435,9.68625
-7.3325,-9.625,13.1425
-8.18125,-24.92,5.13625
-24.3775,-27.58,-13.6675005
-9.5025,4.76875,8.6275
-8.155,12.74,13.475
4.75125,-8.2425,17.35125
-5.99375,-10.395,18.03375
-10.63125,0.70875,22.51375
-12.27625,-2.0125,16.72125
-11.6375,-0.35875002,14.8225
-1.365,6.69375,13.2475
-6.195,-7.2625,6.755
-0.16625,-32.19125,22.98625
17.10625,-0.11375,15.190001
3.605,-14.18375,22.26875
2.0825,-2.91375,16.94875
6.53625,-0.665,12.64375
4.515,-4.73375,7.79625
-0.7525,-11.1475,8.12875
-6.9387503,-17.045,10.56125
-9.75625,-39.96125,3.6575
-12.1275,-24.2025,-4.83875
-18.305,3.31625,2.73
-17.5875,8.21625,8.35625
-0.9975,12.6175,13.405
-1.96,-0.48125,12.9325
-8.79375,-3.99875,11.4275
-9.6075,-5.50375,17.2025
-7.49875,-0.805,12.3375
-12.25875,0.74375,9.77375
-2.38,-0.56,4.235
-2.2225,-11.025,12.60875
-7.21875,-25.41,22.6625
-1.5575,-14.55125,24.3425
22.44375,4.36625,16.7825
3.03625,8.1375,19.88875
-1.72375,-11.375,16.30125
2.05625,-5.9325,11.85625
2.9575,-0.28,3.92
2.86125,1.54,2.45875
6.02875,-1.61,10.15
-5.3025002,-7.6475,10.43
-6.9475,-11.29625,10.1325
-9.9487505,-33.73125,-6.69375
-13.5625,-10.43,-4.62875
-18.445,6.8775,8.68875
-10.325,5.59125,5.7400002
-9.75625,13.93,17.77125
7.315,-7.3325,14.11375
-6.475,-7.04375,11.515
-15.5925,1.77625,17.675
-12.92375,3.5525,14.90125
-7.0,-2.0825,1.49625
-6.72875,-17.4825,8.7675
-8.6362505,-37.45875,24.0975
25.97875,4.69,16.4675
14.35875,1.79375,20.545
7.84,6.13375,23.87875
1.855,8.12,22.44375
-1.575,-13.29125,19.67
5.66125,-4.025,12.31125
8.35625,-0.23625,4.47125
6.3875,-9.96625,14.7175
-1.12875,-22.7325,11.6987505
-21.28,-48.15125,-3.31625
-29.93375,1.84625,-2.4325001
-2.61625,13.895,11.13
-5.69625,1.25125,11.92625
-20.16,7.4375,18.655
-3.54375,-4.03375,14.18375
28.49875,0.97125,27.965
10.0975,8.02375,22.47875
-3.22,16.4675,31.036251
4.41875,-13.2125,19.0925
8.54,-5.90625,18.12125
15.51375,-1.575,11.20875
8.37375,-19.897501,12.64375
-0.9975,-22.46125,16.765
-23.44125,-5.53875,12.7225
-30.7475,1.61,7.8575
-28.51625,-3.42125,3.19375
-10.73625,4.3575,22.33
-8.93375,-5.3025002,17.80625
-8.6362505,0.81375,16.87
-11.515,-16.4675,12.46
7.7875,-19.94125,32.83875
26.7225,5.6525,28.0
4.54125,11.85625,22.4875
-11.2525,13.53625,24.08875
-1.54875,-11.4625,19.88
1.95125,-1.95125,11.87375
9.45,-23.72125,10.2725
4.54125,-7.11375,18.27875
-35.00875,0.39375,7.1225
-14.0175,15.16375,15.61
-17.91125,24.745,11.7425
5.20625,13.48375,14.21875
-9.65125,-0.026250001,15.44375
-8.575,-7.4725,21.51625
-2.87875,-0.5075,16.77375
34.475,3.12375,19.0925
26.18875,2.135,22.3825
-0.86625,9.16125,21.49875
-0.14,-11.9875,24.0275
4.305,-13.755,24.45625
0.28875,-6.48375,17.24625
8.8375,4.26125,16.7475
-0.14,-10.99,16.0125
-20.32625,-49.245,-0.32375
-30.4675,-38.745,-0.5075
-26.53875,5.31125,10.15875
-10.7275,17.35125,16.49375
-6.58,22.54875,10.5525
14.18375,2.40625,14.42
-5.01375,-8.82,9.3975
-13.9475,-3.99,17.78
-14.91,-10.98125,7.48125
-11.655,-28.175,11.6025
3.4825,-22.25125,26.241251
33.83625,0.5425,15.1025
5.3725,9.72125,17.0275
-4.9525,13.15125,16.6775
2.51125,-9.59875,14.7
7.3762503,-3.01,7.0
14.2275,1.2775,5.705
9.555,-6.55375,11.9525
-11.0775,19.48625,7.7
11.64625,4.17375,17.07125
-10.43875,-3.4475,18.62875
-13.5975,-0.3325,18.71625
-15.627501,-0.105000004,10.12375
-9.33625,-9.80875,11.90875
7.79625,-12.94125,17.89375
28.035,0.7525,22.225
4.27,1.58375,14.21
-0.3675,-19.1975,5.8625
14.81375,-4.36625,7.86625
-2.17875,-2.1525,10.78
-0.7875,-26.985,10.73625
-23.0825,-39.61125,-6.685
-21.46375,0.8575,1.68875
-27.195,3.85,3.0275
-9.37125,11.75125,13.55375
-4.8475,16.28375,8.3825
3.75375,-0.93625003,11.4975
-6.8337502,-11.5675,8.05875
-12.04875,-3.66625,15.365
-8.42625,-1.26,19.74875
-4.2087502,11.43625,19.241251
-6.02,-32.45375,22.40875
26.985,-0.595,21.97125
6.22125,5.8975,16.765
1.91625,3.22875,23.975
-0.875,-16.1875,16.065
1.6800001,-3.4825,11.94375
14.7875,-6.8775,14.14
-17.6925,-23.84375,-0.62125
-35.58625,-25.2,-12.59125
-43.645,-7.5775,5.41625
-7.13125,6.76375,16.72125
-10.61375,14.98875,14.0
-4.2525,-17.24625,20.1075
-16.0475,-2.9925,17.08
3.54375,2.0475,22.575
-3.0975,-21.14,20.51
-5.80125,-29.40875,31.36875
7.62125,0.79625,20.51
24.01875,5.0225,12.69625
15.295,4.69,16.765
4.92625,1.89,29.07625
3.31625,-17.2375,21.69125
10.0275,1.58375,12.97625
4.235,8.98625,5.20625
-3.465,-11.24375,3.24625
1.61,-10.29875,8.015
-4.96125,-18.2175,6.29125
-18.26125,-44.65125,-14.07875
-14.06125,-6.0725,-9.52
-24.745,4.15625,1.6975
-3.75375,12.43375,9.17875
-13.125,20.2825,3.535
5.39875,1.67125,12.6175
1.085,-11.66375,9.28375
1.2425,-5.25875,16.47625
-19.3025,5.1275,9.44125
-10.85875,6.30875,10.2725
-6.965,-0.315,1.3125
-1.7675,-12.0575,-2.42375
19.36375,-8.12,16.03875
29.26,5.81,14.2275
21.56,2.52875,14.51625
7.60375,4.68125,13.83375
5.005,4.36625,10.59625
5.5475,-0.91,7.4900002
3.4125,0.5075,-0.65625
9.52,9.77375,2.73
-2.6425,2.00375,1.77625
-7.63875,-6.20375,4.31375
-8.54,-27.5275,-7.60375
-12.2325,2.7475,0.00875
-12.67875,4.2,7.88375
7.3325,-5.38125,7.175
-0.76125,-8.26,1.54875
-16.31875,-5.5125,7.14
-14.8925,8.81125,6.85125
-10.42125,0.3325,3.63125
-2.73,-6.95625,4.4275002
-3.605,-9.835,10.3075
-13.6675005,-21.1575,17.9375
-8.42625,-11.80375,21.83125
15.4525,-7.44625,15.1025
24.12375,-3.3425,24.45625
10.08875,-0.06125,13.36125
-2.975,3.115,12.94125
-7.9275002,-13.37875,13.1425
1.995,-3.4125,9.6425
12.52125,-5.915,13.9125
6.9387503,-0.875,14.035
-8.65375,-21.83125,15.5225
-20.57125,-6.51,-0.5425
-24.9375,3.40375,11.2
-11.38375,2.07375,15.5575
-6.44875,5.18875,15.3475
-9.56375,8.93375,16.5025
-7.97125,13.48375,15.47875
5.59125,-7.23625,21.0525
-6.1425,6.23,22.58375
-3.815,5.2675,17.605
-1.505,-13.18625,16.065
-7.2625,-32.2175,30.87875
9.91375,-2.58125,22.68
24.75375,1.8025,10.21125
2.07375,3.66625,26.73125
3.185,-4.01625,19.43375
0.67375,-6.58,13.93
2.45,-2.51125,10.3075
-0.97125,-16.205,8.74125
-4.1825,-10.3862505,13.3875
-8.1025,-12.94125,13.895
-23.2575,-5.01375,-2.6775
-13.29125,-0.71750003,6.29125
-16.80875,1.51375,7.035
-20.553751,6.97375,11.725
-6.02,11.50625,10.3862505
6.965,1.5575,12.7575
-12.1625,-3.66625,15.085
-12.45125,0.53375,14.35875
-0.83125,5.53875,14.1050005
-5.29375,-10.33375,10.87625
-5.94125,-35.84875,27.9475
2.79125,-30.12625,44.905
37.0825,0.455,22.575
5.9587502,8.4,27.22125
-7.16625,-6.36125,32.8475
-0.315,-6.055,19.17125
-3.8325,-5.03125,12.01375
1.9075,-20.0025,28.875
-2.23125,-16.84375,26.73125
-17.43,-7.06125,-0.63
-17.22,-1.35625,15.3825
-29.645,2.765,6.34375
-10.9025,8.07625,4.80375
-9.9575,17.03625,-0.65625
-11.55875,-0.42875,7.67375
-10.2725,2.19625,11.6375
-14.7,-1.0675,8.6275
-10.96375,-8.70625,2.59
-11.725,-30.49375,16.24875
11.6025,-15.715,22.32125
35.595,-2.1,3.99875
15.95125,-2.2575,12.04875
7.6125,5.775,16.94875
0.28875,12.3550005,17.45625
-7.79625,-11.4625,16.9925
4.92625,-2.4325001,18.01625
4.83875,0.41125,5.1275
2.84375,-5.1625,1.60125
-2.89625,-13.877501,5.005
-10.33375,-33.95,0.65625
-20.3875,-17.955,-19.81875
-13.72875,5.8975,-3.91125
-23.555,4.87375,-5.06625
-13.5275,-3.89375,-4.62
-13.48375,15.00625,0.88375
9.9925,7.32375,13.79875
8.44375,-3.71875,10.8325
-13.41375,-0.28,13.72
-11.9175005,1.6275,4.34
-3.6225,-31.17625,26.3725
17.8675,-7.105,13.83375
33.7925,0.77,15.26
13.30875,4.50625,7.39375
-0.74375,10.21125,6.11625
-9.2575,-9.52,4.7425
-2.9925,-5.88875,4.655
9.765,-3.49125,2.49375
6.6150002,-1.12,6.93
-2.835,-8.1025,10.5875
-3.22,-4.26125,14.3325
-8.28625,-23.2225,6.195
-10.57,-18.83,4.3225
-17.85875,-2.66,6.4225
-18.78625,5.8625,17.35125
-20.685,13.92125,12.5475
1.645,-2.765,13.08125
-3.40375,-4.38375,13.97375
-14.1925,1.2162501,21.98
-10.99,7.1925,12.60875
3.4475,0.88375,17.29
0.0875,-4.05125,22.3475
-2.485,-9.7475,21.77
-13.32625,-26.95,19.3725
-0.09625,-12.3025,13.405
26.5825,1.74125,22.085001
14.9275,6.78125,17.57
5.90625,7.20125,17.68375
4.52375,11.54125,16.9225
1.86375,-8.7675,12.495
6.51875,-4.97875,5.2325
14.16625,-1.6275,5.32875
-1.77625,-9.38875,15.68875
-17.89375,-54.705,-0.1925
-23.1875,6.37,4.48875
-18.4975,0.7875,4.29625
-8.26875,14.60375,13.0112505
-3.045,11.7075,8.35625
-11.6725,1.82,20.72
-4.4275002,1.93375,12.81
-4.3225,-15.61,10.42125
-11.1125,-43.4,16.8525
11.515,-22.32125,30.28375
29.155,1.75875,20.9475
0.42875,16.2575,28.9275
-4.24375,7.1925,27.51
0.98,1.47,12.74875
7.9275002,-18.78625,20.39625
3.22875,-21.3675,17.35125
-21.23625,-52.78875,-1.4175
-24.75375,-11.05125,3.675
-31.255001,4.2,7.6125
-26.15375,1.6800001,10.05375
-16.9925,10.24625,16.75625
11.31375,-0.56,21.9625
-7.21875,-12.3725,12.4425
-12.53,-2.10875,19.022501
-12.10125,-0.6125,7.5425
-14.8225,-15.33,6.93
3.43875,-29.04125,30.09125
27.5275,1.085,10.85875
6.6150002,10.99,23.94
-4.45375,11.99625,21.1225
3.43,-1.63625,11.445
-14.3325,-38.56125,2.19625
-24.07125,8.72375,7.95375
-26.425,7.0,12.5737505
-16.38,13.3875,11.92625
-6.29125,17.85875,17.053751
0.105000004,15.75,12.7225
10.1675005,-3.01,15.56625
-5.18875,-6.58,15.155
-6.97375,-1.91625,23.7825
-8.785,-13.55375,16.66875
-9.5112505,-31.54375,28.16625
17.03625,-11.47125,23.415
29.645,0.8925,25.83875
12.0575,7.77,29.77625
-3.92,11.8125,28.42
3.82375,-8.82,11.24375
-9.45,-32.26125,1.9425
-31.491251,-44.52,-4.36625
-30.555,-1.9775,6.44875
-14.9800005,16.91375,15.54875
1.9075,13.16,16.21375
8.09375,-3.56125,14.34125
-10.14125,-1.32125,18.76
-9.96625,1.5575,16.14375
2.68625,-15.1025,26.3725
21.9625,4.445,15.47875
29.54875,1.70625,24.885
18.366251,0.90125,21.945
3.3425,11.55,20.20375
4.9,-12.39875,25.92625
0.63,-8.05,21.02625
0.53375,-2.9575,12.1975
8.9425,2.7825,14.971251
2.87875,-6.51875,12.55625
-7.035,-42.88375,-0.052500002
-26.87125,-40.97625,-10.54375
-29.68,6.08125,3.12375
-27.545,6.30875,6.8337502
-19.565,9.3975,10.26375
-4.05125,10.6225,12.18
-13.1775,2.1875,20.1075
-12.81,2.205,16.03
7.875,-12.43375,25.8125
