x,y,z
0.37016,0.056560002,-0.47922
0.37072,0.07,-0.48426002
0.37506002,0.066360004,-0.48496002
0.38234,0.06902,-0.48692
0.37422,0.06776,-0.48790002
0.36904,0.07868,-0.48790002
0.36974,0.082600005,-0.48608002
0.36232,0.0833,-0.48034
0.35294002,0.0679,-0.49084002
0.33558002,0.0469,-0.48384002
0.33698002,0.03934,-0.48090002
0.34048,0.03626,-0.4781
0.35588002,0.02926,-0.47978002
0.34874,0.03108,-0.47852
0.33936,0.02576,-0.47614002
0.3395,0.014,-0.48258
0.33796,0.00882,-0.47936
0.33810002,-0.00742,-0.47292
0.33866,-0.0071400004,-0.47502002
0.33432,0.00294,-0.47194
0.30226,0.0203,-0.47908002
0.30632,0.02142,-0.47404
0.29554,0.02198,-0.48692
0.30338,0.04396,-0.48202002
0.29526,0.04242,-0.48034
0.28644,0.04354,-0.48104
0.27804002,0.045360003,-0.48328
0.26264,0.0203,-0.48398
0.26250002,0.00448,-0.46984002
0.26474002,-0.0035,-0.47852
0.26502,-0.01204,-0.48314002
0.259,-0.0015400001,-0.47936
0.25998,0.00126,-0.47460002
0.25578,-0.0075600003,-0.48034
0.25508,-0.013300001,-0.4767
0.25312,-0.020580001,-0.48104
0.24990001,-0.02296,-0.48314002
0.22778,-0.01946,-0.476
0.21672,0.0098,-0.48090002
0.21896,0.01498,-0.4753
0.20874001,0.020720001,-0.48104
0.21126,0.030660002,-0.4718
0.20692001,0.04032,-0.4788
0.20188001,0.03808,-0.47908002
0.19712001,0.04004,-0.47278002
0.1869,0.033040002,-0.47460002
0.16744,0.0294,-0.46256
0.16576001,0.01834,-0.45976
0.16324,-0.0082600005,-0.45920002
0.1708,-0.0071400004,-0.4571
0.17178,-0.0098,-0.45822
0.16422,-0.00532,-0.44590002
0.15806,-0.01568,-0.448
0.15554,0.00406,-0.45808002
0.15092,1.4E-4,-0.4445
0.161,-0.01764,-0.44534
0.15316,-0.00896,-0.43918002
0.14126,-0.020720001,-0.43876
0.1295,-0.00434,-0.43218002
0.121240005,0.010360001,-0.43302003
0.1316,0.045500003,-0.44744
0.13132,0.035,-0.44688
0.1246,0.041440003,-0.45178002
0.12684001,0.060480002,-0.44520003
0.12362,0.05026,-0.44730002
0.120680004,0.05908,-0.44128
0.11914001,0.052640002,-0.43414
0.1162,0.05404,-0.44394
0.106960006,0.04788,-0.43512002
0.099400006,0.053620003,-0.43064
0.09968,0.0483,-0.43526
0.09898,0.04676,-0.43484002
0.10276,0.037380002,-0.43834
0.112280004,0.03822,-0.43190002
0.10304,0.0385,-0.43190002
0.10598,0.04228,-0.42518002
0.106680006,0.037660003,-0.42238
0.1106,0.020580001,-0.42756
0.106400006,0.03444,-0.42266002
0.09296,0.045640003,-0.42322
0.07994,0.06776,-0.41692
0.0847,0.08512,-0.42504
0.08372,0.08064,-0.42588
0.08652,0.095340006,-0.42084002
0.086380005,0.10388,-0.42224002
0.08484,0.10346001,-0.41594002
0.08372,0.10752,-0.42322
0.079380006,0.13566001,-0.41286
0.07658,0.120680004,-0.41286
0.06622,0.119,-0.40558
0.05502,0.11522,-0.40558
0.0658,0.094780006,-0.40824002
0.06958,0.1022,-0.40894002
0.07168,0.09926,-0.40600002
0.07238,0.1022,-0.41216
0.04816,0.13692,-0.39270002
0.05502,0.15358001,-0.38584
0.06328,0.1743,-0.39564002
0.069860004,0.18466,-0.39494002
0.067200005,0.17892,-0.39368
0.0679,0.20496,-0.39536002
0.063,0.19516,-0.38486
0.0623,0.19376001,-0.38696
0.0322,0.1848,-0.36974
0.036820002,0.18746,-0.37464002
0.0322,0.18270001,-0.37534
0.063,0.17472,-0.38976002
0.0658,0.1883,-0.39242002
0.06468,0.17052001,-0.38808
0.0665,0.18704,-0.38626
0.05166,0.18494001,-0.38094002
0.060620002,0.23226,-0.36764002
0.06412,0.21686001,-0.3696
0.08162,0.25396,-0.37758002
0.086660005,0.25802,-0.37688002
0.08806,0.25438002,-0.3661
0.08386,0.27076,-0.3731
0.087500006,0.28644,-0.36918002
0.07168,0.25942,-0.36694002
0.08036,0.23282,-0.37492
0.09352,0.24360001,-0.38402
0.10346001,0.22736001,-0.38262
0.11298,0.2527,-0.39256
0.114520006,0.24276,-0.38948002
0.11466,0.2415,-0.39382002
0.1141,0.26180002,-0.38276002
0.1211,0.27636,-0.37870002
0.13006,0.28910002,-0.37982002
0.15176,0.28042,-0.3885
0.15232,0.30058,-0.38654
0.14742,0.30758,-0.38346002
0.15120001,0.31178,-0.39032
0.15806,0.30842,-0.38402
0.15358001,0.3136,-0.38402
0.1316,0.29680002,-0.37828
0.1323,0.28896,-0.39606002
0.15022,0.28546,-0.40208
0.15540001,0.27958,-0.41230002
0.168,0.26782,-0.40726
0.17248,0.28322,-0.41342002
0.17500001,0.28308,-0.41454002
0.1771,0.26684,-0.41468
0.17472,0.28238,-0.41790003
0.16828,0.26866,-0.41594002
0.17192,0.29022002,-0.40908
0.18704,0.3073,-0.4025
0.1918,0.32186002,-0.4032
0.19726,0.31612,-0.40432
0.20230001,0.322,-0.40278
0.20468001,0.3248,-0.40558
0.20342,0.3409,-0.39592
0.20524001,0.29582,-0.41300002
0.21322,0.3066,-9.5860424E13
0.224,0.31402,-0.41706002
0.22512001,0.29778,-0.4228
0.23114,0.29428002,-0.42378002
0.24178001,0.28350002,-0.42938
0.23142001,0.28826,-0.42672002
0.24192001,0.30674002,-0.40726
0.25914,0.31766,-0.40138
0.25844002,0.3248,-0.39900002
0.26096,0.31318,-0.40628
0.26208,0.34174,-0.40376002
0.26264,0.32004002,-0.39788002
0.25326002,0.33026,-0.4025
0.24472001,0.32438,-0.40572003
0.24682,0.31640002,-0.41202
0.26222,0.28798002,-0.41944
0.27062002,0.30366,-0.41972002
0.28686002,0.30940002,-0.41888002
0.28378,0.29316002,-0.42490003
0.27944002,0.30380002,-0.42308
0.29316002,0.28952,-0.42168
0.29204002,0.29078,-0.4172
0.29638,0.2842,-0.43162
0.29246,0.31332,-0.43092
0.30226,0.32606,-0.42392
0.3199,0.32914,-0.42378002
0.32536,0.31010002,-0.41762
0.32816002,0.31024,-0.41636002
0.33278,0.3206,-0.41482002
0.3353,0.32382,-0.41216
0.32592002,0.29834002,-0.42518002
0.31598002,0.28868002,-0.42406002
0.32116002,0.27342,-0.44436002
0.336,0.27048,-0.44716
0.35798,0.26166,-0.43848002
0.36302,0.24486001,-0.45234
0.36694002,0.23898001,-0.44898
0.36554,0.23898001,-0.45094
0.36274,0.231,-0.45794
0.36078,0.22428,-0.45878002
0.3633,0.21644,-0.46060002
0.37002,0.23786001,-0.46088
0.38094002,0.23912,-0.44996002
0.38024002,0.24052,-0.45262
0.3878,0.25004,-0.45528
0.3885,0.24626,-0.4508
0.38668,0.25018,-0.44058
0.38332,0.24906,-0.44954002
0.38178,0.24444,-0.45024002
0.36806002,0.24472001,-0.45808002
0.35672,0.23954001,-0.45528
0.3605,0.23324001,-0.46550003
0.36484,0.19138001,-0.45612
0.36722,0.2079,-0.4634
0.3836,0.20622,-0.46130002
0.3836,0.20258,-0.46116
0.38108,0.19852,-0.46158
0.38192,0.17850001,-0.46522
0.38696,0.17738001,-0.46004
0.39508,0.17262,-0.46242002
0.38962,0.15190001,-0.46298
0.37604,0.17192,-0.46760002
0.3752,0.17794001,-0.46620002
0.37352002,0.18998,-0.46578002
0.38248,0.19082001,-0.46424
0.38444,0.19138001,-0.46606
0.39508,0.17486,-0.46620002
0.39956,0.18942,-0.469
0.40068,0.20496,-0.46438003
0.40628,0.18536,-0.46228
0.40530002,0.19908,-0.46326002
0.4018,0.19684,-0.46508002
0.37646002,0.17752,-0.46060002
0.38332,0.15092,-0.47054002
0.40460002,0.16422,-0.46438003
0.4032,0.14812,-0.46648002
0.39872,0.13678001,-0.4711
0.40488002,0.13132,-0.469
0.40824002,0.12698,-0.4683
0.41412002,0.117180005,-0.45920002
0.40348002,0.12796,-0.46620002
0.40222,0.10514,-0.47306
0.39494002,0.0987,-0.47418
0.39228,0.102060005,-0.47320002
0.39018002,0.1036,-0.47376
0.38948002,0.1092,-0.46956003
0.40124002,0.11326,-0.48034
0.39928,0.11214,-0.47320002
0.39942002,0.110740006,-0.46984002
0.39634,0.1162,-0.46928
0.39508,0.11886001,-0.47852
0.39046,0.10458,-0.47082
0.36246002,0.0882,-0.48034
0.36722,0.07112,-0.48090002
0.37002,0.07336,-0.47796002
0.36764002,0.06594,-0.47698
0.37128,0.0581,-0.48104
0.38094002,0.052640002,-0.47684002
0.37996,0.048860002,-0.47936
0.3661,0.04382,-0.47782
0.36358002,0.03402,-0.47684002
0.37198,0.022680001,-0.48258
0.34776002,0.015260001,-0.48650002
0.34062,0.02226,-0.48384002
0.3332,0.0441,-0.4837
0.33768,0.05208,-0.4844
0.3395,0.04298,-0.48202002
0.32788,0.056980003,-0.47754002
0.33068,0.04648,-0.48398
0.33446002,0.056280002,-0.48496002
0.3276,0.060340002,-0.48132002
0.32088,0.0511,-0.48174003
0.2996,0.04018,-0.48384002
0.29386002,0.028700002,-0.48356003
0.29288,0.01624,-0.4774
0.29680002,0.014140001,-0.48272002
0.30604002,-0.010360001,-0.47796002
0.30968,-0.00686,-0.47656003
0.30296,-0.015400001,-0.47866002
0.29722002,-0.00994,-0.4788
0.29694,-0.01484,-0.47614002
0.29736,0.0021000002,-0.47964
0.29162002,-0.02226,-0.48174003
0.26544002,-0.02562,-0.47096002
0.25326002,-0.00112,-0.47824
0.25242,0.028840002,-0.48188
0.25452,0.024360001,-0.47838002
0.25228,0.02352,-0.47656003
0.24248001,0.015400001,-0.4767
0.22834,0.044800002,-0.47628
0.22526,0.02926,-0.4774
0.19628,0.012320001,-0.46858
0.1939,0.011340001,-0.46494
0.18872,0.015400001,-0.46984002
0.19306001,-0.00336,-0.46116
0.19684,-0.0028000001,-0.46774
0.20146,0.00546,-0.46144003
0.19558,-0.01778,-0.46396002
0.19586,-0.009380001,-0.45808002
0.19502,-0.02338,-0.4648
0.17570001,-0.03234,-0.45612
0.1631,-0.02506,-0.45234
0.16016,-0.0046200003,-0.45444
0.15694,0.014140001,-0.46018
0.15792,0.03178,-0.45948002
0.15582,0.044660002,-0.45794
0.16268,0.02506,-0.4578
0.15190001,0.03122,-0.45514002
0.14868,0.04396,-0.44674
0.14868,0.0364,-0.45528
0.14294,0.03248,-0.45024002
0.12054,0.056280002,-0.43736002
0.112280004,0.03276,-0.43442002
0.1155,0.01988,-0.43344
0.118300006,0.013300001,-0.44156
0.11564,0.0028000001,-0.43190002
0.1155,0.01792,-0.4305
0.13524,-0.00392,-0.43862
0.14042,0.00434,-0.4417
0.13566001,0.0091,-0.43834
0.13034001,-0.00966,-0.43232
0.117460005,-0.01162,-0.4305
0.10514,-0.01904,-0.42574
0.1057,0.0051800003,-0.42378002
0.10136,0.041440003,-0.43162
0.11242,0.048860002,-0.42868
0.10542,0.05404,-0.43386
0.105000004,0.04774,-0.4298
0.11438,0.061180003,-0.42854002
0.106400006,0.06356,-0.4277
0.102900006,0.060340002,-0.42434
0.10052,0.06244,-0.42868
0.09814,0.06944,-0.42462
0.09142,0.0658,-0.41160002
0.08764,0.06174,-0.4144
0.07994,0.03934,-0.41230002
0.083440006,0.05082,-0.41426
0.083160006,0.049280003,-0.4151
0.085540004,0.049000002,-0.41216
0.0833,0.052640002,-0.41216
0.082880005,0.05152,-0.41496
0.086380005,0.05138,-0.41804
0.08974,0.05222,-0.4144
0.07966,0.06734,-0.41174
0.0735,0.06776,-0.4074
0.06916,0.06762,-0.40376002
0.06454,0.08036,-0.40852
0.062580004,0.09632,-0.40516
0.06846,0.09996,-0.41048002
0.074200004,0.12558,-0.40264
0.07322,0.112560004,-0.40852
0.06846,0.120120004,-0.41048002
0.06832,0.12684001,-0.40838
0.0651,0.14672,-0.40544
0.05516,0.14602001,-0.39564002
0.0357,0.13790001,-0.39228
0.03584,0.12306,-0.38864002
0.04452,0.117460005,-0.39928
0.05138,0.11914001,-0.39592
0.05404,0.124180004,-0.39578
0.05922,0.14294,-0.41006002
0.056280002,0.1358,-0.40502
0.04816,0.12586,-0.3871
0.03976,0.13902001,-0.38206002
0.03878,0.1526,-0.38094002
0.05026,0.19712001,-0.37492
0.056980003,0.20356001,-0.38500002
0.06622,0.20874001,-0.38052002
0.062860005,0.23114,-0.37688002
0.066360004,0.2289,-0.3682
0.04998,0.238,-0.36274
0.041020002,0.231,-0.35476002
0.04242,0.21350001,-0.35770002
0.04018,0.21280001,-0.3668
0.044800002,0.21518001,-0.36904
0.06496,0.21238,-0.38276002
0.06496,0.2079,-0.36932
0.067480005,0.2156,-0.38304
0.06958,0.22484,-0.37786
0.073920004,0.20356001,-0.39116
0.061460003,0.22036001,-0.37912002
0.06174,0.24444,-0.37016
0.070140004,0.26082,-0.35882002
0.08498,0.27804002,-0.37198
0.09968,0.2863,-0.37464002
0.10066,0.28392002,-0.37282002
0.0784,0.26404,-0.36848
0.082600005,0.26796,-0.3689
0.093100004,0.26642,-0.38514
0.1071,0.24304001,-0.38542002
0.114800006,0.26334,-0.39312002
0.1211,0.25522,-0.39536002
0.116900004,0.26978,-0.39718002
0.11816,0.2541,-0.38514
0.12740001,0.24626,-0.39368
0.12712,0.2611,-0.3962
0.12544,0.27958,-0.3906
0.12992,0.2884,-0.38276002
0.14140001,0.31136,-0.38626
0.15008001,0.31234002,-0.38318002
0.16492,0.31626,-0.39382002
0.16842,0.32424,-0.3808
0.15484,0.35476002,-0.37800002
0.14140001,0.31080002,-0.37968
0.15792,0.28742,-0.40488002
0.16884,0.28350002,-0.41104
0.17556,0.30702,-0.40418002
0.18116,0.29344,-0.40726
0.18564,0.28196,-0.40852
0.18298,0.28280002,-0.41314
0.18676001,0.28672,-0.41482002
0.19348,0.30114,-0.40362
0.19894001,0.31122002,-0.41174
0.2079,0.3199,-0.40460002
0.22162001,0.32522002,-0.40124002
0.22638,0.32956,-0.4074
0.23310001,0.33306,-0.39858
0.23142001,0.3409,-0.39396
0.23422001,0.33782002,-0.39942002
0.23044,0.33278,-0.39270002
0.21616,0.33642,-0.39760002
0.20552,0.3248,-0.39774
0.21406001,0.30982,-0.40614
0.22148001,0.30814,-0.41790003
0.22960001,0.30184,-0.41608
0.25382,0.30128002,-0.41944
0.26404,0.30128002,-0.42322
0.25144002,0.28280002,-0.43064
