x,y,z
-0.215208,-0.20788799,0.894138
-0.173606,-0.163663,1.143689
-0.103151,-0.28974998,0.852963
-0.168116,-0.16165,0.970693
-0.400343,-0.292434,1.149545
-0.254309,-0.229909,1.163636
-0.161223,0.013664,1.084824
-0.137555,0.059109,0.951539
-0.24235299,0.002562,0.852475
0.0066489996,-0.210694,1.025837
-0.126453,-0.34379598,1.02785
-0.154513,-0.19922599,1.040355
-0.115899995,-0.154635,0.92524797
-0.18495199,-0.235338,1.016626
-0.169641,-0.194041,0.921771
-0.263825,-0.059963,1.122095
-0.141215,0.099429995,1.030839
-0.17256899,-0.14981599,1.04249
-0.059597,-0.30030298,0.871995
-0.210145,-0.215025,0.895846
-0.094977,-0.16713999,1.091351
-0.154635,-0.171959,1.050664
-0.23808299,-0.287493,1.0222989
-0.143472,-0.293776,0.79513496
-0.082838,-0.229848,0.839116
-0.124257,-0.172264,0.806359
-0.088998996,-0.15616,0.95282
-0.335134,-0.460733,1.2413499
-0.23161699,-0.356362,1.22366
-0.103578,-0.076189,1.02968
-0.191845,-0.072834,0.840397
0.007198,-0.306464,1.134844
-0.210511,-0.361486,1.078053
-0.157502,-0.158173,1.01931
-0.26669198,-0.179035,0.90548396
-0.103456,-0.217282,0.983442
-0.182695,-0.26839998,0.984845
-0.293898,0.019947,0.999119
-0.155306,-0.047702,1.101233
-0.132065,-0.209291,0.99948496
-0.05856,-0.287188,0.931592
-0.067588,-0.270474,0.947391
-0.080947,-0.17568,0.82801396
-0.15152399,-0.20941299,0.90206796
-0.143228,-0.121084996,1.054934
-0.118645,-0.014884,0.91683
-0.070576996,-0.095465,0.779458
-0.21209699,-0.036661,0.807213
-0.15189,-0.025437,1.036207
-0.027755,-0.29828998,1.092876
-0.252601,-0.334646,1.058838
-0.180499,-0.204777,1.071282
-0.263825,-0.094854996,0.91945297
-0.073444,-0.12627,1.016809
-0.079605,-0.252235,0.947635
-0.290726,0.025376,1.065609
-0.170617,0.056608,1.072014
-0.099979,-0.202642,1.110444
-0.137372,-0.276452,0.933971
-0.128283,-0.152073,0.89120996
-0.010857999,-0.102053,1.132404
-0.12773399,-0.108762994,1.169126
-0.17238599,-0.260043,0.90725297
-0.125843,-0.24131599,0.835761
-0.046299,-0.16476099,0.954772
